log_name,drift_types,change_trace_idx
log_48_1708942782.xes,"sudden, sudden","[(1589, 1589), (3623, 3623)]"
log_490_1708942894.xes,,
log_491_1708942897.xes,"sudden, sudden","[(1982, 1982), (4277, 4277)]"
log_492_1708942906.xes,,
log_493_1708942914.xes,,
log_494_1708942920.xes,sudden,"[(1792, 1792)]"
log_495_1708942732.xes,sudden,"[(1141, 1141)]"
log_496_1708942734.xes,,
log_497_1708942741.xes,"sudden, sudden","[(2154, 2154), (3944, 3944)]"
log_498_1708942746.xes,"sudden, sudden","[(2120, 2120), (3788, 3788)]"
log_499_1708942751.xes,,
log_49_1708942786.xes,,
log_4_1708942744.xes,sudden,"[(1734, 1734)]"
log_500_1708942754.xes,,
log_501_1708942762.xes,sudden,"[(1032, 1032)]"
log_502_1708942764.xes,"sudden, sudden","[(1791, 1791), (3576, 3576)]"
log_503_1708942772.xes,,
log_504_1708942774.xes,,
log_505_1708942777.xes,"sudden, sudden","[(1451, 1451), (3445, 3445)]"
log_506_1708942780.xes,sudden,"[(2019, 2019)]"
log_507_1708942783.xes,,
log_508_1708942786.xes,,
log_509_1708942789.xes,,
log_50_1708942787.xes,,
log_510_1708942791.xes,"sudden, sudden","[(1817, 1817), (3399, 3399)]"
log_511_1708942795.xes,sudden,"[(1768, 1768)]"
log_512_1708942801.xes,sudden,"[(1919, 1919)]"
log_513_1708942804.xes,sudden,"[(1609, 1609)]"
log_514_1708942810.xes,sudden,"[(2691, 2691)]"
log_515_1708942834.xes,"sudden, sudden, sudden","[(1901, 1901), (3604, 3604), (5534, 5534)]"
log_516_1708942843.xes,,
log_517_1708942846.xes,,
log_518_1708942854.xes,sudden,"[(2126, 2126)]"
log_519_1708942861.xes,sudden,"[(2050, 2050)]"
log_51_1708942792.xes,"sudden, sudden","[(1708, 1708), (3633, 3633)]"
log_520_1708942872.xes,,
log_521_1708942875.xes,sudden,"[(5207, 5207)]"
log_522_1708942888.xes,sudden,"[(1618, 1618)]"
log_523_1708942905.xes,,
log_524_1708942906.xes,"sudden, sudden, sudden","[(2176, 2176), (3434, 3434), (4340, 4340)]"
log_525_1708942913.xes,,
log_526_1708942914.xes,sudden,"[(1227, 1227)]"
log_527_1708942917.xes,sudden,"[(1863, 1863)]"
log_528_1708942922.xes,sudden,"[(1742, 1742)]"
log_529_1708942925.xes,,
log_52_1708942797.xes,sudden,"[(2013, 2013)]"
log_530_1708942935.xes,"sudden, sudden","[(1124, 1124), (2990, 2990)]"
log_531_1708942938.xes,,
log_532_1708942944.xes,"sudden, sudden","[(1861, 1861), (3166, 3166)]"
log_533_1708942732.xes,,
log_534_1708942736.xes,sudden,"[(1687, 1687)]"
log_535_1708942739.xes,"sudden, sudden, sudden","[(1918, 1918), (3678, 3678), (5793, 5793)]"
log_536_1708942744.xes,sudden,"[(1939, 1939)]"
log_537_1708942749.xes,,
log_538_1708942749.xes,,
log_539_1708942750.xes,,
log_53_1708942802.xes,,
log_540_1708942754.xes,,
log_541_1708942758.xes,"sudden, sudden","[(2030, 2030), (4383, 4383)]"
log_542_1708942763.xes,,
log_543_1708942766.xes,sudden,"[(1575, 1575)]"
log_544_1708942768.xes,sudden,"[(1015, 1015)]"
log_545_1708942769.xes,,
log_546_1708942777.xes,sudden,"[(2061, 2061)]"
log_547_1708942783.xes,"sudden, sudden","[(1341, 1341), (3088, 3088)]"
log_548_1708942791.xes,,
log_549_1708942795.xes,,
log_54_1708942820.xes,,
log_550_1708942801.xes,,
log_551_1708942806.xes,,
log_552_1708942812.xes,,
log_553_1708942815.xes,,
log_554_1708942818.xes,,
log_555_1708942820.xes,sudden,"[(1116, 1116)]"
log_556_1708942824.xes,"sudden, sudden","[(1117, 1117), (3484, 3484)]"
log_557_1708942828.xes,,
log_558_1708942830.xes,,
log_559_1708942830.xes,,
log_55_1708942822.xes,sudden,"[(3864, 3864)]"
log_560_1708942835.xes,sudden,"[(1709, 1709)]"
log_561_1708942838.xes,,
log_562_1708942854.xes,"sudden, sudden","[(2165, 2165), (4084, 4084)]"
log_563_1708942861.xes,sudden,"[(1987, 1987)]"
log_564_1708942863.xes,,
log_565_1708942864.xes,,
log_566_1708942868.xes,"sudden, sudden","[(1756, 1756), (3000, 3000)]"
log_567_1708942870.xes,sudden,"[(1956, 1956)]"
log_568_1708942874.xes,"gradual, sudden","[(2207, 3294), (5233, 5233)]"
log_569_1708942882.xes,,
log_56_1708942825.xes,,
log_570_1708942888.xes,"sudden, sudden","[(2022, 2022), (3073, 3073)]"
log_571_1708942732.xes,gradual,"[(2015, 3431)]"
log_572_1708942741.xes,,
log_573_1708942746.xes,,
log_574_1708942750.xes,"sudden, sudden, sudden","[(1524, 1524), (3001, 3001), (4774, 4774)]"
log_575_1708942756.xes,sudden,"[(1713, 1713)]"
log_576_1708942759.xes,,
log_577_1708942765.xes,,
log_578_1708942767.xes,,
log_579_1708942776.xes,"sudden, sudden, sudden","[(1580, 1580), (3192, 3192), (4665, 4665)]"
log_57_1708942829.xes,,
log_580_1708942781.xes,sudden,"[(1209, 1209)]"
log_581_1708942783.xes,,
log_582_1708942788.xes,,
log_583_1708942792.xes,sudden,"[(1504, 1504)]"
log_584_1708942795.xes,"sudden, sudden","[(1900, 1900), (3139, 3139)]"
log_585_1708942800.xes,sudden,"[(2320, 2320)]"
log_586_1708942803.xes,,
log_587_1708942804.xes,sudden,"[(1289, 1289)]"
log_588_1708942806.xes,sudden,"[(1151, 1151)]"
log_589_1708942808.xes,,
log_58_1708942833.xes,sudden,"[(1827, 1827)]"
log_590_1708942812.xes,,
log_591_1708942816.xes,,
log_592_1708942818.xes,sudden,"[(1829, 1829)]"
log_593_1708942822.xes,sudden,"[(1377, 1377)]"
log_594_1708942826.xes,"sudden, sudden","[(1651, 1651), (3601, 3601)]"
log_595_1708942832.xes,sudden,"[(2104, 2104)]"
log_596_1708942837.xes,,
log_597_1708942838.xes,sudden,"[(1901, 1901)]"
log_598_1708942840.xes,"sudden, sudden, sudden","[(1330, 1330), (2754, 2754), (4463, 4463)]"
log_599_1708942846.xes,sudden,"[(1491, 1491)]"
log_59_1708942838.xes,sudden,"[(1357, 1357)]"
log_5_1708942750.xes,,
log_600_1708942853.xes,gradual,"[(2376, 3129)]"
log_601_1708942858.xes,,
log_602_1708942862.xes,,
log_603_1708942866.xes,sudden,"[(1571, 1571)]"
log_604_1708942872.xes,sudden,"[(1285, 1285)]"
log_605_1708942874.xes,sudden,"[(1940, 1940)]"
log_606_1708942876.xes,sudden,"[(1340, 1340)]"
log_607_1708942878.xes,gradual,"[(2460, 3399)]"
log_608_1708942881.xes,,
log_609_1708942732.xes,sudden,"[(1461, 1461)]"
log_60_1708942845.xes,"sudden, sudden","[(1817, 1817), (3256, 3256)]"
log_610_1708942734.xes,,
log_611_1708942735.xes,,
log_612_1708942739.xes,sudden,"[(1053, 1053)]"
log_613_1708942744.xes,sudden,"[(1849, 1849)]"
log_614_1708942746.xes,sudden,"[(1540, 1540)]"
log_615_1708942749.xes,,
log_616_1708942750.xes,,
log_617_1708942753.xes,sudden,"[(1908, 1908)]"
log_618_1708942758.xes,sudden,"[(1412, 1412)]"
log_619_1708942775.xes,,
log_61_1708942846.xes,"sudden, sudden","[(1389, 1389), (3473, 3473)]"
log_620_1708942781.xes,,
log_621_1708942784.xes,,
log_622_1708942788.xes,sudden,"[(1802, 1802)]"
log_623_1708942791.xes,"sudden, sudden, sudden","[(2220, 2220), (4388, 4388), (6394, 6394)]"
log_624_1708942801.xes,sudden,"[(2311, 2311)]"
log_625_1708942806.xes,sudden,"[(1623, 1623)]"
log_626_1708942808.xes,,
log_627_1708942809.xes,,
log_628_1708942812.xes,,
log_629_1708942814.xes,sudden,"[(1865, 1865)]"
log_62_1708942849.xes,sudden,"[(2130, 2130)]"
log_630_1708942816.xes,,
log_631_1708942817.xes,"sudden, sudden","[(1169, 1169), (2359, 2359)]"
log_632_1708942820.xes,,
log_633_1708942823.xes,"sudden, sudden","[(1684, 1684), (3092, 3092)]"
log_634_1708942830.xes,sudden,"[(1427, 1427)]"
log_635_1708942831.xes,,
log_636_1708942835.xes,"sudden, sudden","[(1827, 1827), (3674, 3674)]"
log_637_1708942839.xes,,
log_638_1708942844.xes,sudden,"[(1611, 1611)]"
log_639_1708942847.xes,sudden,"[(1932, 1932)]"
log_63_1708942857.xes,sudden,"[(1579, 1579)]"
log_640_1708942851.xes,sudden,"[(1379, 1379)]"
log_641_1708942858.xes,sudden,"[(1802, 1802)]"
log_642_1708942861.xes,,
log_643_1708942864.xes,,
log_644_1708942870.xes,sudden,"[(2086, 2086)]"
log_645_1708942874.xes,sudden,"[(2511, 2511)]"
log_646_1708942878.xes,sudden,"[(1313, 1313)]"
log_647_1708942732.xes,sudden,"[(1993, 1993)]"
log_648_1708942743.xes,,
log_649_1708942745.xes,,
log_64_1708942861.xes,sudden,"[(1784, 1784)]"
log_650_1708942749.xes,"sudden, sudden","[(3405, 3405), (5103, 5103)]"
log_651_1708942757.xes,sudden,"[(2273, 2273)]"
log_652_1708942763.xes,sudden,"[(1662, 1662)]"
log_653_1708942766.xes,"sudden, sudden","[(1855, 1855), (3446, 3446)]"
log_654_1708942770.xes,sudden,"[(1914, 1914)]"
log_655_1708942773.xes,sudden,"[(1978, 1978)]"
log_656_1708942791.xes,,
log_657_1708942793.xes,sudden,"[(1118, 1118)]"
log_658_1708942798.xes,sudden,"[(2140, 2140)]"
log_659_1708942804.xes,,
log_65_1708942870.xes,,
log_660_1708942808.xes,,
log_661_1708942811.xes,sudden,"[(4273, 4273)]"
log_662_1708942816.xes,sudden,"[(1721, 1721)]"
log_663_1708942818.xes,,
log_664_1708942820.xes,"gradual, sudden","[(2249, 3070), (6124, 6124)]"
log_665_1708942830.xes,,
log_666_1708942834.xes,"sudden, sudden, sudden","[(1263, 1263), (2784, 2784), (4473, 4473)]"
log_667_1708942842.xes,sudden,"[(1833, 1833)]"
log_668_1708942846.xes,"sudden, sudden","[(1535, 1535), (4279, 4279)]"
log_669_1708942852.xes,,
log_66_1708942872.xes,sudden,"[(3975, 3975)]"
log_670_1708942857.xes,"sudden, sudden","[(1516, 1516), (3365, 3365)]"
log_671_1708942862.xes,,
log_672_1708942865.xes,,
log_673_1708942871.xes,,
log_674_1708942872.xes,,
log_675_1708942879.xes,,
log_676_1708942880.xes,sudden,"[(1493, 1493)]"
log_677_1708942896.xes,sudden,"[(2047, 2047)]"
log_678_1708942900.xes,sudden,"[(1174, 1174)]"
log_679_1708942911.xes,"sudden, sudden, sudden","[(1492, 1492), (3037, 3037), (5127, 5127)]"
log_67_1708942880.xes,,
log_680_1708942916.xes,,
log_681_1708942917.xes,sudden,"[(1721, 1721)]"
log_682_1708942922.xes,sudden,"[(1169, 1169)]"
log_683_1708942924.xes,,
log_684_1708942927.xes,sudden,"[(1574, 1574)]"
log_685_1708942732.xes,"sudden, sudden","[(2105, 2105), (3287, 3287)]"
log_686_1708942734.xes,,
log_687_1708942738.xes,"sudden, sudden","[(1481, 1481), (3493, 3493)]"
log_688_1708942742.xes,,
log_689_1708942752.xes,sudden,"[(2443, 2443)]"
log_68_1708942887.xes,,
log_690_1708942767.xes,sudden,"[(1465, 1465)]"
log_691_1708942767.xes,sudden,"[(1928, 1928)]"
log_692_1708942777.xes,,
log_693_1708942782.xes,sudden,"[(1508, 1508)]"
log_694_1708942786.xes,"sudden, sudden, sudden","[(1609, 1609), (2972, 2972), (4262, 4262)]"
log_695_1708942792.xes,sudden,"[(1385, 1385)]"
log_696_1708942794.xes,,
log_697_1708942799.xes,sudden,"[(4321, 4321)]"
log_698_1708942808.xes,,
log_699_1708942812.xes,sudden,"[(1574, 1574)]"
log_69_1708942893.xes,sudden,"[(1002, 1002)]"
log_6_1708942753.xes,sudden,"[(2954, 2954)]"
log_700_1708942814.xes,"sudden, sudden, sudden","[(1118, 1118), (2762, 2762), (5052, 5052)]"
log_701_1708942819.xes,sudden,"[(1816, 1816)]"
log_702_1708942830.xes,,
log_703_1708942831.xes,sudden,"[(1900, 1900)]"
log_704_1708942834.xes,sudden,"[(1864, 1864)]"
log_705_1708942837.xes,,
log_706_1708942838.xes,,
log_707_1708942839.xes,sudden,"[(1877, 1877)]"
log_708_1708942842.xes,sudden,"[(1655, 1655)]"
log_709_1708942845.xes,sudden,"[(2555, 2555)]"
log_70_1708942895.xes,sudden,"[(1214, 1214)]"
log_710_1708942864.xes,sudden,"[(1519, 1519)]"
log_711_1708942872.xes,"sudden, sudden","[(1619, 1619), (3161, 3161)]"
log_712_1708942874.xes,sudden,"[(1441, 1441)]"
log_713_1708942875.xes,,
log_714_1708942877.xes,,
log_715_1708942878.xes,"sudden, sudden","[(1872, 1872), (3294, 3294)]"
log_716_1708942881.xes,"sudden, sudden","[(1424, 1424), (3817, 3817)]"
log_717_1708942886.xes,"sudden, sudden","[(1638, 1638), (3452, 3452)]"
log_718_1708942892.xes,"sudden, sudden","[(1586, 1586), (3071, 3071)]"
log_719_1708942896.xes,sudden,"[(2019, 2019)]"
log_71_1708942897.xes,"sudden, sudden","[(1814, 1814), (4269, 4269)]"
log_720_1708942903.xes,sudden,"[(2032, 2032)]"
log_721_1708942905.xes,,
log_722_1708942907.xes,,
log_723_1708942732.xes,,
log_724_1708942740.xes,,
log_725_1708942742.xes,sudden,"[(1963, 1963)]"
log_726_1708942745.xes,,
log_727_1708942748.xes,sudden,"[(2080, 2080)]"
log_728_1708942750.xes,sudden,"[(1492, 1492)]"
log_729_1708942752.xes,sudden,"[(1848, 1848)]"
log_72_1708942901.xes,"sudden, sudden","[(1772, 1772), (3789, 3789)]"
log_730_1708942767.xes,,
log_731_1708942770.xes,sudden,"[(1927, 1927)]"
log_732_1708942773.xes,,
log_733_1708942775.xes,"sudden, sudden","[(1710, 1710), (5020, 5020)]"
log_734_1708942786.xes,,
log_735_1708942790.xes,,
log_736_1708942796.xes,"sudden, sudden","[(1362, 1362), (2716, 2716)]"
log_737_1708942804.xes,sudden,"[(2249, 2249)]"
log_738_1708942818.xes,sudden,"[(1652, 1652)]"
log_739_1708942820.xes,,
log_73_1708942909.xes,"sudden, sudden, sudden","[(1342, 1342), (3235, 3235), (4669, 4669)]"
log_740_1708942827.xes,sudden,"[(1005, 1005)]"
log_741_1708942829.xes,sudden,"[(1772, 1772)]"
log_742_1708942832.xes,sudden,"[(1731, 1731)]"
log_743_1708942833.xes,"sudden, sudden","[(1355, 1355), (3095, 3095)]"
log_744_1708942840.xes,,
log_745_1708942843.xes,,
log_746_1708942845.xes,sudden,"[(1180, 1180)]"
log_747_1708942850.xes,,
log_748_1708942855.xes,,
log_749_1708942860.xes,sudden,"[(2313, 2313)]"
log_74_1708942915.xes,,
log_750_1708942861.xes,sudden,"[(1451, 1451)]"
log_751_1708942864.xes,sudden,"[(1866, 1866)]"
log_752_1708942870.xes,sudden,"[(1692, 1692)]"
log_753_1708942876.xes,sudden,"[(2006, 2006)]"
log_754_1708942889.xes,,
log_755_1708942890.xes,sudden,"[(1311, 1311)]"
log_756_1708942893.xes,,
log_757_1708942894.xes,,
log_758_1708942902.xes,,
log_759_1708942914.xes,,
log_75_1708942921.xes,,
log_760_1708942918.xes,"sudden, sudden","[(1786, 1786), (5018, 5018)]"
log_761_1708942732.xes,sudden,"[(1280, 1280)]"
log_762_1708942734.xes,"sudden, sudden","[(1824, 1824), (3170, 3170)]"
log_763_1708942741.xes,,
log_764_1708942745.xes,"sudden, sudden","[(1843, 1843), (3720, 3720)]"
log_765_1708942749.xes,,
log_766_1708942755.xes,sudden,"[(1781, 1781)]"
log_767_1708942760.xes,sudden,"[(3920, 3920)]"
log_768_1708942773.xes,,
log_769_1708942776.xes,sudden,"[(2707, 2707)]"
log_76_1708942926.xes,gradual,"[(1674, 2548)]"
log_770_1708942785.xes,"sudden, sudden","[(1908, 1908), (3548, 3548)]"
log_771_1708942789.xes,sudden,"[(1235, 1235)]"
log_772_1708942793.xes,,
log_773_1708942795.xes,,
log_774_1708942798.xes,,
log_775_1708942799.xes,,
log_776_1708942801.xes,,
log_777_1708942805.xes,sudden,"[(1546, 1546)]"
log_778_1708942810.xes,,
log_779_1708942816.xes,"sudden, sudden","[(1488, 1488), (2961, 2961)]"
log_77_1708942732.xes,,
log_780_1708942819.xes,,
log_781_1708942821.xes,sudden,"[(6137, 6137)]"
log_782_1708942824.xes,,
log_783_1708942829.xes,,
log_784_1708942840.xes,,
log_785_1708942848.xes,sudden,"[(1265, 1265)]"
log_786_1708942851.xes,gradual,"[(2154, 2800)]"
log_787_1708942858.xes,sudden,"[(1823, 1823)]"
log_788_1708942862.xes,,
log_789_1708942867.xes,sudden,"[(1430, 1430)]"
log_78_1708942752.xes,sudden,"[(1797, 1797)]"
log_790_1708942868.xes,sudden,"[(1566, 1566)]"
log_791_1708942871.xes,sudden,"[(2030, 2030)]"
log_792_1708942874.xes,,
log_793_1708942882.xes,,
log_794_1708942884.xes,,
log_795_1708942890.xes,sudden,"[(1138, 1138)]"
log_796_1708942894.xes,,
log_797_1708942895.xes,,
log_798_1708942898.xes,"sudden, sudden, sudden","[(1323, 1323), (3107, 3107), (4433, 4433)]"
log_799_1708942732.xes,,
log_79_1708942755.xes,sudden,"[(2012, 2012)]"
log_7_1708942758.xes,,
log_800_1708942733.xes,"sudden, sudden","[(1959, 1959), (5353, 5353)]"
log_801_1708942742.xes,sudden,"[(1210, 1210)]"
log_802_1708942745.xes,sudden,"[(1678, 1678)]"
log_803_1708942749.xes,,
log_804_1708942753.xes,gradual,"[(2690, 3001)]"
log_805_1708942767.xes,,
log_806_1708942780.xes,,
log_807_1708942785.xes,,
log_808_1708942791.xes,,
log_809_1708942794.xes,"sudden, sudden","[(2373, 2373), (3689, 3689)]"
log_80_1708942760.xes,sudden,"[(1797, 1797)]"
log_810_1708942809.xes,"sudden, sudden","[(1596, 1596), (3554, 3554)]"
log_811_1708942816.xes,,
log_812_1708942820.xes,sudden,"[(1948, 1948)]"
log_813_1708942823.xes,,
log_814_1708942827.xes,sudden,"[(2049, 2049)]"
log_815_1708942841.xes,sudden,"[(1748, 1748)]"
log_816_1708942848.xes,,
log_817_1708942851.xes,sudden,"[(2157, 2157)]"
log_818_1708942859.xes,,
log_819_1708942864.xes,,
log_81_1708942763.xes,sudden,"[(1701, 1701)]"
log_820_1708942871.xes,"sudden, sudden","[(1437, 1437), (2764, 2764)]"
log_821_1708942875.xes,,
log_822_1708942888.xes,sudden,"[(1692, 1692)]"
log_823_1708942894.xes,sudden,"[(1580, 1580)]"
log_824_1708942899.xes,sudden,"[(1467, 1467)]"
log_825_1708942902.xes,"sudden, sudden","[(1276, 1276), (3027, 3027)]"
log_826_1708942907.xes,"sudden, sudden, sudden","[(1918, 1918), (3398, 3398), (4481, 4481)]"
log_827_1708942910.xes,,
log_828_1708942912.xes,sudden,"[(1572, 1572)]"
log_829_1708942916.xes,sudden,"[(2063, 2063)]"
log_82_1708942769.xes,,
log_830_1708942925.xes,"sudden, sudden","[(2254, 2254), (4193, 4193)]"
log_831_1708942930.xes,,
log_832_1708942934.xes,sudden,"[(1772, 1772)]"
log_833_1708942935.xes,,
log_834_1708942939.xes,,
log_835_1708942949.xes,sudden,"[(1660, 1660)]"
log_836_1708942953.xes,sudden,"[(2179, 2179)]"
log_837_1708942732.xes,sudden,"[(1930, 1930)]"
log_838_1708942735.xes,,
log_839_1708942738.xes,,
log_83_1708942773.xes,"sudden, sudden","[(1902, 1902), (2872, 2872)]"
log_840_1708942747.xes,,
log_841_1708942750.xes,,
log_842_1708942757.xes,,
log_843_1708942770.xes,sudden,"[(1818, 1818)]"
log_844_1708942772.xes,,
log_845_1708942776.xes,sudden,"[(1267, 1267)]"
log_846_1708942782.xes,sudden,"[(2268, 2268)]"
log_847_1708942788.xes,sudden,"[(1852, 1852)]"
log_848_1708942791.xes,,
log_849_1708942797.xes,,
log_84_1708942776.xes,sudden,"[(1460, 1460)]"
log_850_1708942802.xes,,
log_851_1708942809.xes,,
log_852_1708942814.xes,sudden,"[(1604, 1604)]"
log_853_1708942818.xes,sudden,"[(1515, 1515)]"
log_854_1708942819.xes,,
log_855_1708942822.xes,sudden,"[(1815, 1815)]"
log_856_1708942826.xes,,
log_857_1708942837.xes,sudden,"[(1562, 1562)]"
log_858_1708942838.xes,sudden,"[(1903, 1903)]"
log_859_1708942843.xes,,
log_85_1708942778.xes,,
log_860_1708942858.xes,,
log_861_1708942860.xes,,
log_862_1708942865.xes,"sudden, sudden","[(1784, 1784), (4935, 4935)]"
log_863_1708942874.xes,"sudden, sudden","[(1476, 1476), (2910, 2910)]"
log_864_1708942877.xes,,
log_865_1708942878.xes,sudden,"[(1381, 1381)]"
log_866_1708942882.xes,sudden,"[(1647, 1647)]"
log_867_1708942883.xes,"sudden, sudden","[(1928, 1928), (3180, 3180)]"
log_868_1708942888.xes,sudden,"[(2040, 2040)]"
log_869_1708942891.xes,sudden,"[(2015, 2015)]"
log_86_1708942780.xes,,
log_870_1708942899.xes,"sudden, sudden, sudden","[(1686, 1686), (3899, 3899), (5448, 5448)]"
log_871_1708942906.xes,"sudden, sudden","[(3471, 3471), (5801, 5801)]"
log_872_1708942912.xes,"sudden, sudden, sudden","[(1772, 1772), (3494, 3494), (5076, 5076)]"
log_873_1708942919.xes,,
log_874_1708942923.xes,"sudden, sudden, sudden","[(1542, 1542), (3869, 3869), (5773, 5773)]"
log_875_1708942732.xes,,
log_876_1708942736.xes,sudden,"[(1571, 1571)]"
log_877_1708942737.xes,"sudden, sudden","[(1390, 1390), (2831, 2831)]"
log_878_1708942741.xes,,
log_879_1708942745.xes,,
log_87_1708942782.xes,,
log_880_1708942746.xes,sudden,"[(1274, 1274)]"
log_881_1708942748.xes,,
log_882_1708942756.xes,,
log_883_1708942758.xes,,
log_884_1708942759.xes,sudden,"[(1300, 1300)]"
log_885_1708942761.xes,,
log_886_1708942768.xes,,
log_887_1708942774.xes,,
log_888_1708942777.xes,"sudden, sudden","[(1771, 1771), (3746, 3746)]"
log_889_1708942781.xes,,
log_88_1708942783.xes,,
log_890_1708942784.xes,,
log_891_1708942785.xes,"sudden, sudden","[(1900, 1900), (3822, 3822)]"
log_892_1708942789.xes,sudden,"[(1117, 1117)]"
log_893_1708942794.xes,"sudden, sudden","[(1524, 1524), (5027, 5027)]"
log_894_1708942802.xes,sudden,"[(1155, 1155)]"
log_895_1708942805.xes,sudden,"[(1951, 1951)]"
log_896_1708942809.xes,sudden,"[(1147, 1147)]"
log_897_1708942815.xes,,
log_898_1708942819.xes,sudden,"[(1199, 1199)]"
log_899_1708942825.xes,,
log_89_1708942786.xes,,
log_8_1708942760.xes,,
log_900_1708942833.xes,,
log_901_1708942835.xes,,
log_902_1708942838.xes,,
log_903_1708942845.xes,"sudden, sudden","[(4170, 4170), (5959, 5959)]"
log_904_1708942854.xes,,
log_905_1708942866.xes,,
log_906_1708942872.xes,sudden,"[(1279, 1279)]"
log_907_1708942874.xes,sudden,"[(1851, 1851)]"
log_908_1708942876.xes,,
log_909_1708942877.xes,sudden,"[(1313, 1313)]"
log_90_1708942790.xes,sudden,"[(1771, 1771)]"
log_910_1708942882.xes,sudden,"[(1403, 1403)]"
log_911_1708942884.xes,sudden,"[(3900, 3900)]"
log_912_1708942887.xes,"sudden, sudden, sudden","[(2345, 2345), (4368, 4368), (5806, 5806)]"
log_913_1708942732.xes,"sudden, sudden","[(1579, 1579), (3712, 3712)]"
log_914_1708942736.xes,,
log_915_1708942737.xes,sudden,"[(3949, 3949)]"
log_916_1708942743.xes,"sudden, sudden, sudden","[(1636, 1636), (3363, 3363), (4659, 4659)]"
log_917_1708942749.xes,,
log_918_1708942752.xes,sudden,"[(1705, 1705)]"
log_919_1708942754.xes,,
log_91_1708942797.xes,,
log_920_1708942756.xes,"sudden, sudden, sudden","[(1977, 1977), (3972, 3972), (5960, 5960)]"
log_921_1708942761.xes,,
log_922_1708942765.xes,sudden,"[(2224, 2224)]"
log_923_1708942766.xes,sudden,"[(1995, 1995)]"
log_924_1708942769.xes,"sudden, sudden","[(1893, 1893), (3366, 3366)]"
log_925_1708942773.xes,sudden,"[(1435, 1435)]"
log_926_1708942774.xes,,
log_927_1708942777.xes,"sudden, sudden","[(1894, 1894), (4778, 4778)]"
log_928_1708942780.xes,"sudden, sudden","[(1381, 1381), (3254, 3254)]"
log_929_1708942785.xes,sudden,"[(1787, 1787)]"
log_92_1708942798.xes,,
log_930_1708942787.xes,sudden,"[(1738, 1738)]"
log_931_1708942789.xes,,
log_932_1708942794.xes,sudden,"[(2123, 2123)]"
log_933_1708942796.xes,sudden,"[(1109, 1109)]"
log_934_1708942798.xes,,
log_935_1708942808.xes,gradual,"[(3325, 4651)]"
log_936_1708942820.xes,,
log_937_1708942824.xes,,
log_938_1708942825.xes,,
log_939_1708942830.xes,"sudden, sudden, sudden","[(1112, 1112), (2793, 2793), (4205, 4205)]"
log_93_1708942801.xes,,
log_940_1708942835.xes,,
log_941_1708942842.xes,,
log_942_1708942859.xes,,
log_943_1708942863.xes,sudden,"[(1348, 1348)]"
log_944_1708942873.xes,sudden,"[(1090, 1090)]"
log_945_1708942875.xes,,
log_946_1708942877.xes,"sudden, sudden","[(1120, 1120), (2979, 2979)]"
log_947_1708942880.xes,sudden,"[(1670, 1670)]"
log_948_1708942891.xes,,
log_949_1708942893.xes,,
log_94_1708942802.xes,,
log_950_1708942896.xes,,
log_951_1708942880.xes,"sudden, sudden","[(1120, 1120), (3014, 3014)]"
log_952_1708942885.xes,,
log_953_1708942901.xes,sudden,"[(1970, 1970)]"
log_954_1708942905.xes,"sudden, sudden","[(1738, 1738), (3478, 3478)]"
log_955_1708942915.xes,"sudden, sudden, sudden","[(2342, 2342), (4305, 4305), (6171, 6171)]"
log_956_1708942921.xes,sudden,"[(1792, 1792)]"
log_957_1708942924.xes,sudden,"[(2066, 2066)]"
log_958_1708942927.xes,"sudden, sudden","[(1801, 1801), (3142, 3142)]"
log_959_1708942930.xes,,
log_95_1708942806.xes,"sudden, sudden","[(1965, 1965), (3615, 3615)]"
log_960_1708942937.xes,"sudden, sudden","[(2095, 2095), (3797, 3797)]"
log_961_1708942940.xes,,
log_962_1708942946.xes,,
log_963_1708942952.xes,"sudden, sudden, sudden","[(2065, 2065), (3984, 3984), (5411, 5411)]"
log_964_1708942959.xes,,
log_965_1708942960.xes,,
log_966_1708942963.xes,sudden,"[(1781, 1781)]"
log_967_1708942964.xes,,
log_968_1708942966.xes,sudden,"[(1519, 1519)]"
log_969_1708942968.xes,,
log_96_1708942809.xes,sudden,"[(1963, 1963)]"
log_970_1708942971.xes,,
log_971_1708942975.xes,sudden,"[(1198, 1198)]"
log_972_1708942977.xes,,
log_973_1708942983.xes,,
log_974_1708942993.xes,sudden,"[(1243, 1243)]"
log_975_1708943005.xes,sudden,"[(1982, 1982)]"
log_976_1708943006.xes,,
log_977_1708943007.xes,sudden,"[(1900, 1900)]"
log_978_1708943010.xes,,
log_979_1708943013.xes,sudden,"[(1214, 1214)]"
log_97_1708942811.xes,,
log_980_1708943018.xes,sudden,"[(1395, 1395)]"
log_981_1708943020.xes,sudden,"[(1426, 1426)]"
log_982_1708943027.xes,,
log_983_1708943031.xes,,
log_984_1708943037.xes,,
log_985_1708943042.xes,,
log_986_1708943046.xes,sudden,"[(1323, 1323)]"
log_987_1708943049.xes,,
log_988_1708943053.xes,sudden,"[(2360, 2360)]"
log_989_1708942883.xes,,
log_98_1708942815.xes,sudden,"[(1298, 1298)]"
log_990_1708942889.xes,"sudden, sudden, sudden","[(1862, 1862), (3740, 3740), (5803, 5803)]"
log_991_1708942895.xes,,
log_992_1708942903.xes,sudden,"[(2401, 2401)]"
log_993_1708942912.xes,"sudden, sudden","[(3904, 3904), (5716, 5716)]"
