,log_name,drift_or_noise_id,drift_type,drift_attribute,change_trace_index,change_type,drift_traces_index
10727,log_7167_1708942699.xes,drift_3,sudden,change_info_1,"[156, 156, 156, 156]",sudden,[4038]
10728,log_7170_1708942705.xes,drift_1,sudden,change_info_1,"[37, 37, 37, 37]",sudden,[1326]
10729,log_7170_1708942705.xes,drift_2,gradual,change_info_1,"[88, 88, 99, 99]",gradual,"[3155, 3548]"
10730,log_7170_1708942705.xes,drift_3,gradual,change_info_1,"[138, 138, 153, 153]",gradual,"[4943, 5475]"
10731,log_7171_1708942709.xes,drift_1,gradual,change_info_1,"[94, 94, 93, 93]",gradual,"[1767, 2120]"
10732,log_7173_1708942711.xes,drift_1,sudden,change_info_1,"[118, 118, 118, 118]",sudden,[1528]
10733,log_7174_1708942712.xes,drift_1,gradual,change_info_1,"[85, 85, 105, 105]",gradual,"[1614, 1990]"
10734,log_7175_1708942714.xes,drift_1,sudden,change_info_1,"[78, 78, 78, 78]",sudden,[1791]
10735,log_7175_1708942714.xes,drift_2,gradual,change_info_1,"[128, 128, 143, 143]",gradual,"[2941, 3281]"
10736,log_7176_1708942716.xes,drift_1,sudden,change_info_1,"[84, 84, 84, 84]",sudden,[1257]
10737,log_7178_1708942717.xes,drift_1,gradual,change_info_1,"[114, 114, 141, 141]",gradual,"[1814, 2244]"
10738,log_7179_1708942720.xes,drift_1,sudden,change_info_1,"[38, 38, 38, 38]",sudden,[1277]
10739,log_7179_1708942720.xes,drift_2,sudden,change_info_1,"[87, 87, 87, 87]",sudden,[2957]
10740,log_7179_1708942720.xes,drift_3,gradual,change_info_1,"[142, 142, 156, 156]",gradual,"[4803, 5277]"
10741,log_7180_1708942723.xes,drift_1,gradual,change_info_1,"[84, 84, 109, 109]",gradual,"[1343, 1736]"
10742,log_7182_1708942726.xes,drift_1,sudden,change_info_1,"[75, 75, 75, 75]",sudden,[1703]
10743,log_7182_1708942726.xes,drift_2,gradual,change_info_1,"[136, 136, 154, 154]",gradual,"[3116, 3533]"
10744,log_7185_1708942729.xes,drift_1,sudden,change_info_1,"[58, 58, 58, 58]",sudden,[1084]
10745,log_7185_1708942729.xes,drift_2,gradual,change_info_1,"[118, 118, 136, 136]",gradual,"[2239, 2570]"
10746,log_7186_1708942730.xes,drift_1,gradual,change_info_1,"[80, 80, 116, 116]",gradual,"[1111, 1616]"
10747,log_7187_1708942731.xes,drift_1,gradual,change_info_1,"[50, 50, 64, 64]",gradual,"[1966, 2546]"
10748,log_7187_1708942731.xes,drift_2,gradual,change_info_1,"[96, 96, 104, 104]",gradual,"[3810, 4138]"
10749,log_7187_1708942731.xes,drift_3,gradual,change_info_1,"[151, 151, 163, 163]",gradual,"[6032, 6510]"
10750,log_7188_1708942734.xes,drift_1,gradual,change_info_1,"[90, 90, 114, 114]",gradual,"[1879, 2378]"
10751,log_7189_1708942735.xes,drift_1,sudden,change_info_1,"[45, 45, 45, 45]",sudden,[1325]
10752,log_7189_1708942735.xes,drift_2,gradual,change_info_1,"[109, 109, 123, 123]",gradual,"[3259, 3671]"
10753,log_7189_1708942735.xes,drift_3,gradual,change_info_1,"[159, 159, 172, 172]",gradual,"[4742, 5137]"
10754,log_7191_1708942740.xes,drift_1,sudden,change_info_1,"[115, 115, 115, 115]",sudden,[1831]
10755,log_7192_1708942742.xes,drift_1,gradual,change_info_1,"[76, 76, 113, 113]",gradual,"[1051, 1577]"
10756,log_7193_1708942746.xes,drift_1,sudden,change_info_1,"[122, 122, 122, 122]",sudden,[1699]
10757,log_7194_1708942747.xes,drift_1,sudden,change_info_1,"[70, 70, 70, 70]",sudden,[1591]
10758,log_7194_1708942747.xes,drift_2,sudden,change_info_1,"[146, 146, 146, 146]",sudden,[3354]
10759,log_7195_1708942749.xes,drift_1,gradual,change_info_1,"[45, 45, 55, 55]",gradual,"[1453, 1793]"
10760,log_7195_1708942749.xes,drift_2,gradual,change_info_1,"[94, 94, 93, 93]",gradual,"[3069, 3513]"
10761,log_7195_1708942749.xes,drift_3,gradual,change_info_1,"[150, 150, 163, 163]",gradual,"[4925, 5371]"
10762,log_7196_1708942751.xes,drift_1,sudden,change_info_1,"[92, 92, 92, 92]",sudden,[1376]
10763,log_7197_1708942752.xes,drift_1,gradual,change_info_1,"[53, 53, 66, 66]",gradual,"[1732, 2174]"
10764,log_7197_1708942752.xes,drift_2,sudden,change_info_1,"[105, 105, 105, 105]",sudden,[3441]
10765,log_7197_1708942752.xes,drift_3,gradual,change_info_1,"[135, 135, 149, 149]",gradual,"[4443, 4911]"
10766,log_7198_1708942754.xes,drift_1,gradual,change_info_1,"[102, 102, 124, 124]",gradual,"[1424, 1734]"
10767,log_7200_1708942757.xes,drift_1,sudden,change_info_1,"[87, 87, 87, 87]",sudden,[1814]
10768,log_7200_1708942757.xes,drift_2,sudden,change_info_1,"[150, 150, 150, 150]",sudden,[3137]
10769,log_7201_1708942761.xes,drift_1,sudden,change_info_1,"[42, 42, 42, 42]",sudden,[1199]
10770,log_7201_1708942761.xes,drift_2,sudden,change_info_1,"[84, 84, 84, 84]",sudden,[2426]
10771,log_7201_1708942761.xes,drift_3,gradual,change_info_1,"[143, 143, 158, 158]",gradual,"[4145, 4564]"
10772,log_7202_1708942764.xes,drift_1,gradual,change_info_1,"[83, 83, 82, 82]",gradual,"[1230, 1733]"
10773,log_7203_1708942765.xes,drift_1,gradual,change_info_1,"[53, 53, 73, 73]",gradual,"[1476, 2020]"
10774,log_7203_1708942765.xes,drift_2,gradual,change_info_1,"[125, 125, 142, 142]",gradual,"[3484, 3976]"
10775,log_7204_1708942768.xes,drift_1,sudden,change_info_1,"[97, 97, 97, 97]",sudden,[1253]
10776,log_7205_1708942772.xes,drift_1,sudden,change_info_1,"[50, 50, 50, 50]",sudden,[1721]
10777,log_7205_1708942772.xes,drift_2,gradual,change_info_1,"[94, 94, 110, 110]",gradual,"[3286, 3829]"
10778,log_7205_1708942772.xes,drift_3,gradual,change_info_1,"[143, 143, 160, 160]",gradual,"[4986, 5577]"
10779,log_7206_1708942774.xes,drift_1,gradual,change_info_1,"[69, 69, 106, 106]",gradual,"[1026, 1586]"
10780,log_7209_1708942781.xes,drift_1,gradual,change_info_1,"[100, 100, 127, 127]",gradual,"[1695, 2156]"
10781,log_7210_1708942782.xes,drift_1,gradual,change_info_1,"[98, 98, 124, 124]",gradual,"[1952, 2478]"
10782,log_7211_1708942784.xes,drift_1,sudden,change_info_1,"[49, 49, 49, 49]",sudden,[1757]
10783,log_7211_1708942784.xes,drift_2,sudden,change_info_1,"[103, 103, 103, 103]",sudden,[3705]
10784,log_7211_1708942784.xes,drift_3,sudden,change_info_1,"[151, 151, 151, 151]",sudden,[5423]
10785,log_7213_1708942790.xes,drift_1,gradual,change_info_1,"[55, 55, 68, 68]",gradual,"[1467, 1831]"
10786,log_7213_1708942790.xes,drift_2,gradual,change_info_1,"[112, 112, 129, 129]",gradual,"[3004, 3459]"
10787,log_7214_1708942794.xes,drift_1,gradual,change_info_1,"[84, 84, 112, 112]",gradual,"[1500, 2009]"
10788,log_7216_1708942798.xes,drift_1,sudden,change_info_1,"[54, 54, 54, 54]",sudden,[1328]
10789,log_7216_1708942798.xes,drift_2,gradual,change_info_1,"[116, 116, 134, 134]",gradual,"[2888, 3328]"
10790,log_7217_1708942800.xes,drift_1,sudden,change_info_1,"[45, 45, 45, 45]",sudden,[1305]
10791,log_7217_1708942800.xes,drift_2,sudden,change_info_1,"[86, 86, 86, 86]",sudden,[2487]
10792,log_7217_1708942800.xes,drift_3,gradual,change_info_1,"[132, 132, 146, 146]",gradual,"[3826, 4213]"
10793,log_7218_1708942805.xes,drift_1,sudden,change_info_1,"[42, 42, 42, 42]",sudden,[1212]
10794,log_7218_1708942805.xes,drift_2,sudden,change_info_1,"[98, 98, 98, 98]",sudden,[2815]
10795,log_7218_1708942805.xes,drift_3,gradual,change_info_1,"[140, 140, 155, 155]",gradual,"[4043, 4468]"
10796,log_7220_1708942811.xes,drift_1,gradual,change_info_1,"[101, 101, 131, 131]",gradual,"[1707, 2219]"
10797,log_7221_1708942813.xes,drift_1,sudden,change_info_1,"[61, 61, 61, 61]",sudden,[1342]
10798,log_7221_1708942813.xes,drift_2,sudden,change_info_1,"[125, 125, 125, 125]",sudden,[2729]
10799,log_7222_1708942815.xes,drift_1,sudden,change_info_1,"[46, 46, 46, 46]",sudden,[1130]
10800,log_7222_1708942815.xes,drift_2,gradual,change_info_1,"[112, 112, 131, 131]",gradual,"[2787, 3275]"
10801,log_7223_1708942817.xes,drift_1,gradual,change_info_1,"[65, 65, 91, 91]",gradual,"[1488, 2071]"
10802,log_7223_1708942817.xes,drift_2,sudden,change_info_1,"[148, 148, 148, 148]",sudden,[3389]
10803,log_7225_1708942646.xes,drift_1,gradual,change_info_1,"[43, 43, 61, 61]",gradual,"[1229, 1757]"
10804,log_7225_1708942646.xes,drift_2,gradual,change_info_1,"[126, 126, 144, 144]",gradual,"[3638, 4155]"
10805,log_7228_1708942649.xes,drift_1,sudden,change_info_1,"[74, 74, 74, 74]",sudden,[1625]
10806,log_7228_1708942649.xes,drift_2,sudden,change_info_1,"[135, 135, 135, 135]",sudden,[2949]
10807,log_7230_1708942651.xes,drift_1,sudden,change_info_1,"[38, 38, 38, 38]",sudden,[1284]
10808,log_7230_1708942651.xes,drift_2,gradual,change_info_1,"[94, 94, 104, 104]",gradual,"[3191, 3536]"
10809,log_7230_1708942651.xes,drift_3,gradual,change_info_1,"[142, 142, 155, 155]",gradual,"[4802, 5264]"
10810,log_7231_1708942655.xes,drift_1,gradual,change_info_1,"[105, 105, 129, 129]",gradual,"[1676, 2056]"
10811,log_7232_1708942656.xes,drift_1,sudden,change_info_1,"[44, 44, 44, 44]",sudden,[1439]
10812,log_7232_1708942656.xes,drift_2,gradual,change_info_1,"[91, 91, 105, 105]",gradual,"[2987, 3464]"
10813,log_7232_1708942656.xes,drift_3,gradual,change_info_1,"[139, 139, 151, 151]",gradual,"[4571, 4954]"
10814,log_7233_1708942658.xes,drift_1,sudden,change_info_1,"[60, 60, 60, 60]",sudden,[1894]
10815,log_7233_1708942658.xes,drift_2,sudden,change_info_1,"[105, 105, 105, 105]",sudden,[3342]
10816,log_7233_1708942658.xes,drift_3,gradual,change_info_1,"[143, 143, 153, 153]",gradual,"[4550, 4896]"
10817,log_7238_1708942667.xes,drift_1,gradual,change_info_1,"[48, 48, 67, 67]",gradual,"[1377, 1933]"
10818,log_7238_1708942667.xes,drift_2,gradual,change_info_1,"[117, 117, 135, 135]",gradual,"[3376, 3891]"
10819,log_7239_1708942670.xes,drift_1,gradual,change_info_1,"[45, 45, 61, 61]",gradual,"[1389, 1882]"
10820,log_7239_1708942670.xes,drift_2,sudden,change_info_1,"[110, 110, 110, 110]",sudden,[3398]
10821,log_7239_1708942670.xes,drift_3,gradual,change_info_1,"[150, 150, 163, 163]",gradual,"[4641, 5034]"
10822,log_7245_1708942682.xes,drift_1,gradual,change_info_1,"[51, 51, 76, 76]",gradual,"[1167, 1730]"
10823,log_7245_1708942682.xes,drift_2,sudden,change_info_1,"[129, 129, 129, 129]",sudden,[2966]
10824,log_7248_1708942687.xes,drift_1,gradual,change_info_1,"[37, 37, 49, 49]",gradual,"[1088, 1466]"
10825,log_7248_1708942687.xes,drift_2,gradual,change_info_1,"[102, 102, 119, 119]",gradual,"[3055, 3548]"
10826,log_7248_1708942687.xes,drift_3,sudden,change_info_1,"[165, 165, 165, 165]",sudden,[4941]
10827,log_7249_1708942690.xes,drift_1,sudden,change_info_1,"[58, 58, 58, 58]",sudden,[1951]
10828,log_7249_1708942690.xes,drift_2,gradual,change_info_1,"[105, 105, 121, 121]",gradual,"[3565, 4089]"
10829,log_7249_1708942690.xes,drift_3,sudden,change_info_1,"[156, 156, 156, 156]",sudden,[5280]
10830,log_7250_1708942696.xes,drift_1,gradual,change_info_1,"[51, 51, 67, 67]",gradual,"[1554, 2066]"
10831,log_7250_1708942696.xes,drift_2,sudden,change_info_1,"[114, 114, 114, 114]",sudden,[3512]
10832,log_7250_1708942696.xes,drift_3,sudden,change_info_1,"[150, 150, 150, 150]",sudden,[4633]
10833,log_7251_1708942698.xes,drift_1,sudden,change_info_1,"[80, 80, 80, 80]",sudden,[1983]
10834,log_7251_1708942698.xes,drift_2,sudden,change_info_1,"[152, 152, 152, 152]",sudden,[3794]
10835,log_7252_1708942700.xes,drift_1,gradual,change_info_1,"[71, 71, 93, 93]",gradual,"[1903, 2495]"
10836,log_7252_1708942700.xes,drift_2,gradual,change_info_1,"[137, 137, 156, 156]",gradual,"[3694, 4207]"
10837,log_7253_1708942702.xes,drift_1,gradual,change_info_1,"[60, 60, 71, 71]",gradual,"[1839, 2175]"
10838,log_7253_1708942702.xes,drift_2,gradual,change_info_1,"[128, 128, 143, 143]",gradual,"[3946, 4413]"
10839,log_7254_1708942705.xes,drift_1,sudden,change_info_1,"[104, 104, 104, 104]",sudden,[1554]
10840,log_7255_1708942706.xes,drift_1,gradual,change_info_1,"[45, 45, 62, 62]",gradual,"[1416, 1981]"
10841,log_7255_1708942706.xes,drift_2,sudden,change_info_1,"[115, 115, 115, 115]",sudden,[3671]
10842,log_7255_1708942706.xes,drift_3,sudden,change_info_1,"[168, 168, 168, 168]",sudden,[5362]
10843,log_7256_1708942708.xes,drift_1,gradual,change_info_1,"[40, 40, 51, 51]",gradual,"[1176, 1527]"
10844,log_7256_1708942708.xes,drift_2,gradual,change_info_1,"[88, 88, 102, 102]",gradual,"[2627, 3035]"
10845,log_7256_1708942708.xes,drift_3,sudden,change_info_1,"[136, 136, 136, 136]",sudden,[4056]
10846,log_7258_1708942714.xes,drift_1,gradual,change_info_1,"[113, 113, 137, 137]",gradual,"[1795, 2177]"
10847,log_7259_1708942715.xes,drift_1,sudden,change_info_1,"[45, 45, 45, 45]",sudden,[1021]
10848,log_7259_1708942715.xes,drift_2,gradual,change_info_1,"[98, 98, 123, 123]",gradual,"[2248, 2825]"
10849,log_7260_1708942719.xes,drift_1,sudden,change_info_1,"[131, 131, 131, 131]",sudden,[1956]
10850,log_7261_1708942719.xes,drift_1,gradual,change_info_1,"[96, 96, 121, 121]",gradual,"[1141, 1452]"
10851,log_7262_1708942720.xes,drift_1,sudden,change_info_1,"[98, 98, 98, 98]",sudden,[1657]
10852,log_7263_1708942721.xes,drift_1,gradual,change_info_1,"[54, 54, 70, 70]",gradual,"[1240, 1598]"
10853,log_7263_1708942721.xes,drift_2,sudden,change_info_1,"[131, 131, 131, 131]",sudden,[2992]
10854,log_7264_1708942725.xes,drift_1,gradual,change_info_1,"[92, 92, 116, 116]",gradual,"[1743, 2191]"
10855,log_7265_1708942726.xes,drift_1,sudden,change_info_1,"[45, 45, 45, 45]",sudden,[1259]
10856,log_7265_1708942726.xes,drift_2,sudden,change_info_1,"[86, 86, 86, 86]",sudden,[2393]
10857,log_7265_1708942726.xes,drift_3,gradual,change_info_1,"[133, 133, 154, 154]",gradual,"[3710, 4306]"
10858,log_7266_1708942733.xes,drift_1,sudden,change_info_1,"[111, 111, 111, 111]",sudden,[1772]
10859,log_7267_1708942735.xes,drift_1,sudden,change_info_1,"[98, 98, 98, 98]",sudden,[1559]
10860,log_7268_1708942736.xes,drift_1,sudden,change_info_1,"[107, 107, 107, 107]",sudden,[1911]
10861,log_7269_1708942739.xes,drift_1,sudden,change_info_1,"[107, 107, 107, 107]",sudden,[1497]
10862,log_7270_1708942740.xes,drift_1,sudden,change_info_1,"[101, 101, 101, 101]",sudden,[1305]
10863,log_7271_1708942741.xes,drift_1,sudden,change_info_1,"[108, 108, 108, 108]",sudden,[1832]
10864,log_7272_1708942743.xes,drift_1,sudden,change_info_1,"[55, 55, 55, 55]",sudden,[1516]
10865,log_7272_1708942743.xes,drift_2,sudden,change_info_1,"[96, 96, 96, 96]",sudden,[2668]
10866,log_7272_1708942743.xes,drift_3,sudden,change_info_1,"[159, 159, 159, 159]",sudden,[4438]
10867,log_7274_1708942744.xes,drift_1,sudden,change_info_1,"[46, 46, 46, 46]",sudden,[1503]
10868,log_7274_1708942744.xes,drift_2,gradual,change_info_1,"[78, 78, 95, 95]",gradual,"[2550, 3129]"
10869,log_7274_1708942744.xes,drift_3,gradual,change_info_1,"[128, 128, 146, 146]",gradual,"[4217, 4804]"
10870,log_7275_1708942746.xes,drift_1,sudden,change_info_1,"[66, 66, 66, 66]",sudden,[1249]
10871,log_7275_1708942746.xes,drift_2,sudden,change_info_1,"[133, 133, 133, 133]",sudden,[2518]
10872,log_7277_1708942749.xes,drift_1,gradual,change_info_1,"[28, 28, 39, 39]",gradual,"[1002, 1417]"
10873,log_7277_1708942749.xes,drift_2,gradual,change_info_1,"[90, 90, 99, 99]",gradual,"[3329, 3652]"
10874,log_7277_1708942749.xes,drift_3,gradual,change_info_1,"[140, 140, 153, 153]",gradual,"[5165, 5657]"
10875,log_7278_1708942755.xes,drift_1,gradual,change_info_1,"[45, 45, 58, 58]",gradual,"[1519, 1972]"
10876,log_7278_1708942755.xes,drift_2,gradual,change_info_1,"[95, 95, 107, 107]",gradual,"[3226, 3608]"
10877,log_7278_1708942755.xes,drift_3,gradual,change_info_1,"[153, 153, 162, 162]",gradual,"[5191, 5495]"
10878,log_7279_1708942763.xes,drift_1,gradual,change_info_1,"[50, 50, 71, 71]",gradual,"[1142, 1622]"
10879,log_7279_1708942763.xes,drift_2,sudden,change_info_1,"[136, 136, 136, 136]",sudden,[3107]
10880,log_7280_1708942765.xes,drift_1,gradual,change_info_1,"[69, 69, 91, 91]",gradual,"[1586, 2074]"
10881,log_7280_1708942765.xes,drift_2,sudden,change_info_1,"[164, 164, 164, 164]",sudden,[3757]
10882,log_7282_1708942772.xes,drift_1,gradual,change_info_1,"[89, 89, 129, 129]",gradual,"[1059, 1539]"
10883,log_7283_1708942774.xes,drift_1,gradual,change_info_1,"[51, 51, 66, 66]",gradual,"[1408, 1846]"
10884,log_7283_1708942774.xes,drift_2,gradual,change_info_1,"[123, 123, 134, 134]",gradual,"[3423, 3731]"
10885,log_7284_1708942780.xes,drift_1,gradual,change_info_1,"[41, 41, 54, 54]",gradual,"[1166, 1541]"
10886,log_7284_1708942780.xes,drift_2,sudden,change_info_1,"[111, 111, 111, 111]",sudden,[3198]
10887,log_7284_1708942780.xes,drift_3,sudden,change_info_1,"[147, 147, 147, 147]",sudden,[4245]
10888,log_7285_1708942782.xes,drift_1,sudden,change_info_1,"[34, 34, 34, 34]",sudden,[1224]
10889,log_7285_1708942782.xes,drift_2,gradual,change_info_1,"[85, 85, 100, 100]",gradual,"[3025, 3576]"
10890,log_7285_1708942782.xes,drift_3,gradual,change_info_1,"[151, 151, 150, 150]",gradual,"[5400, 5938]"
10891,log_7286_1708942789.xes,drift_1,sudden,change_info_1,"[59, 59, 59, 59]",sudden,[1876]
10892,log_7286_1708942789.xes,drift_2,gradual,change_info_1,"[100, 100, 111, 111]",gradual,"[3169, 3525]"
10893,log_7286_1708942789.xes,drift_3,sudden,change_info_1,"[170, 170, 170, 170]",sudden,[5430]
10894,log_7288_1708942794.xes,drift_1,sudden,change_info_1,"[75, 75, 75, 75]",sudden,[2001]
10895,log_7288_1708942794.xes,drift_2,sudden,change_info_1,"[145, 145, 145, 145]",sudden,[3894]
10896,log_7290_1708942798.xes,drift_1,sudden,change_info_1,"[44, 44, 44, 44]",sudden,[1099]
10897,log_7290_1708942798.xes,drift_2,sudden,change_info_1,"[97, 97, 97, 97]",sudden,[2420]
10898,log_7290_1708942798.xes,drift_3,sudden,change_info_1,"[146, 146, 146, 146]",sudden,[3645]
10899,log_7291_1708942799.xes,drift_1,sudden,change_info_1,"[104, 104, 104, 104]",sudden,[1752]
10900,log_7294_1708942802.xes,drift_1,gradual,change_info_1,"[79, 79, 111, 111]",gradual,"[1018, 1442]"
10901,log_7296_1708942804.xes,drift_1,sudden,change_info_1,"[114, 114, 114, 114]",sudden,[1934]
10902,log_7297_1708942806.xes,drift_1,sudden,change_info_1,"[47, 47, 47, 47]",sudden,[1435]
10903,log_7297_1708942806.xes,drift_2,sudden,change_info_1,"[109, 109, 109, 109]",sudden,[3373]
10904,log_7297_1708942806.xes,drift_3,sudden,change_info_1,"[150, 150, 150, 150]",sudden,[4633]
10905,log_7298_1708942808.xes,drift_1,sudden,change_info_1,"[55, 55, 55, 55]",sudden,[1579]
10906,log_7298_1708942808.xes,drift_2,gradual,change_info_1,"[112, 112, 129, 129]",gradual,"[3229, 3726]"
10907,log_7298_1708942808.xes,drift_3,sudden,change_info_1,"[166, 166, 166, 166]",sudden,[4791]
10908,log_7300_1708942811.xes,drift_1,gradual,change_info_1,"[95, 95, 94, 94]",gradual,"[1410, 1768]"
10909,log_7302_1708942812.xes,drift_1,gradual,change_info_1,"[45, 45, 69, 69]",gradual,"[1033, 1569]"
10910,log_7302_1708942812.xes,drift_2,sudden,change_info_1,"[137, 137, 137, 137]",sudden,[3146]
10911,log_7303_1708942817.xes,drift_1,gradual,change_info_1,"[39, 39, 53, 53]",gradual,"[1090, 1461]"
10912,log_7303_1708942817.xes,drift_2,gradual,change_info_1,"[116, 116, 115, 115]",gradual,"[3220, 3804]"
10913,log_7304_1708942820.xes,drift_1,gradual,change_info_1,"[53, 53, 67, 67]",gradual,"[1304, 1658]"
10914,log_7304_1708942820.xes,drift_2,gradual,change_info_1,"[131, 131, 145, 145]",gradual,"[3261, 3614]"
10915,log_7305_1708942825.xes,drift_1,sudden,change_info_1,"[79, 79, 79, 79]",sudden,[1952]
10916,log_7305_1708942825.xes,drift_2,gradual,change_info_1,"[139, 139, 159, 159]",gradual,"[3473, 3965]"
10917,log_7307_1708942830.xes,drift_1,gradual,change_info_1,"[76, 76, 106, 106]",gradual,"[1360, 1901]"
10918,log_7308_1708942832.xes,drift_1,gradual,change_info_1,"[49, 49, 68, 68]",gradual,"[1400, 1970]"
10919,log_7308_1708942832.xes,drift_2,gradual,change_info_1,"[128, 128, 146, 146]",gradual,"[3706, 4225]"
10920,log_7313_1708942654.xes,drift_1,sudden,change_info_1,"[101, 101, 101, 101]",sudden,[1502]
10921,log_7315_1708942658.xes,drift_1,gradual,change_info_1,"[39, 39, 53, 53]",gradual,"[1072, 1467]"
10922,log_7315_1708942658.xes,drift_2,gradual,change_info_1,"[123, 123, 134, 134]",gradual,"[3433, 3736]"
10923,log_7316_1708942662.xes,drift_1,sudden,change_info_1,"[42, 42, 42, 42]",sudden,[1334]
10924,log_7316_1708942662.xes,drift_2,sudden,change_info_1,"[77, 77, 77, 77]",sudden,[2449]
10925,log_7316_1708942662.xes,drift_3,gradual,change_info_1,"[128, 128, 143, 143]",gradual,"[4080, 4562]"
10926,log_7317_1708942667.xes,drift_1,gradual,change_info_1,"[104, 104, 126, 126]",gradual,"[1444, 1763]"
10927,log_7318_1708942670.xes,drift_1,sudden,change_info_1,"[102, 102, 102, 102]",sudden,[1117]
10928,log_7319_1708942670.xes,drift_1,sudden,change_info_1,"[66, 66, 66, 66]",sudden,[1695]
10929,log_7319_1708942670.xes,drift_2,sudden,change_info_1,"[128, 128, 128, 128]",sudden,[3327]
10930,log_7320_1708942672.xes,drift_1,sudden,change_info_1,"[53, 53, 53, 53]",sudden,[1249]
10931,log_7320_1708942672.xes,drift_2,gradual,change_info_1,"[110, 110, 127, 127]",gradual,"[2620, 3029]"
10932,log_7321_1708942674.xes,drift_1,sudden,change_info_1,"[98, 98, 98, 98]",sudden,[1554]
10933,log_7323_1708942677.xes,drift_1,sudden,change_info_1,"[46, 46, 46, 46]",sudden,[1415]
10934,log_7323_1708942677.xes,drift_2,gradual,change_info_1,"[94, 94, 111, 111]",gradual,"[2902, 3418]"
10935,log_7323_1708942677.xes,drift_3,sudden,change_info_1,"[154, 154, 154, 154]",sudden,[4763]
10936,log_7324_1708942678.xes,drift_1,sudden,change_info_1,"[131, 131, 131, 131]",sudden,[1963]
